source,work_no,row_index,stage,slot,expert_code,raw_score,final_score,consensus_rank,prize,n,mean,std,median,mad,cv,raw_min,raw_max,cv_weight,z_score,robust_z,percentile,calibration_n,calibration_spearman_score_vs_negative_rank,calibration_p_value,calibration_weight,final_weight
data2.1,401,403,phase1,expert_3,P394,40.0,242.16,578.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-0.4617544723914172,-0.6744907594765952,0.29583333333333334,,,,0.75,0.5815695506563696
data2.1,401,403,phase1,expert_4,P290,72.0,242.16,578.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.0483696828343374,-0.13489815189531904,0.4,,,,0.75,0.6594580804529253
data2.1,401,403,phase1,expert_5,P704,56.0,242.16,578.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,-0.2702591802919401,-0.44966050631773014,0.3625,1.0,,,0.5,0.3954654103220534
data2.1,402,404,phase1,expert_1,P434,55.0,265.61,342.0,未获奖,119,45.63865546218487,14.298115967175402,46.0,14.825999999999999,0.31328959677662915,20.0,75.0,0.7614466774536439,0.6547257386432057,0.6070416835289357,0.7142857142857143,,,,0.75,0.571085008090233
data2.1,402,404,phase1,expert_2,P376,50.0,265.61,342.0,未获奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,0.21023655215614453,0.1686226898691488,0.5833333333333334,2.0,,,0.5,0.38434361557349095
data2.1,402,404,phase1,expert_3,P378,60.0,265.61,342.0,未获奖,119,54.76470588235294,16.155864696997092,60.0,14.825999999999999,0.29500504817287926,20.0,82.0,0.7721977620171432,0.32404914350515374,0.0,0.5504201680672269,,,,0.75,0.5791483215128574
data2.1,402,404,phase1,expert_4,P308,47.0,265.61,342.0,未获奖,120,41.56666666666667,10.115080125158444,43.0,7.412999999999999,0.24334595329170272,20.0,60.0,0.8042813806990282,0.5371517838815163,0.5395926075812761,0.7083333333333334,,,,0.75,0.6032110355242711
data2.1,402,404,phase1,expert_5,P565,45.0,265.61,342.0,未获奖,120,47.93333333333333,15.461382271216719,50.0,13.343399999999999,0.32256013083205953,20.0,79.0,0.7561092888614993,-0.18971999281035137,-0.3747170885981084,0.3375,,,,0.75,0.5670819666461244
data2.1,403,405,phase1,expert_1,P530,54.0,251.45,490.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,0.09290955975276141,0.0,0.5378151260504201,,,,0.75,0.6118809136310608
data2.1,403,405,phase1,expert_2,P154,52.0,251.45,490.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,-0.2689938751827912,-0.5901794145420208,0.3235294117647059,,,,0.75,0.5987829094536309
data2.1,403,405,phase1,expert_3,P493,35.0,251.45,490.0,未获奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,-0.2646746837100986,-0.1686226898691488,0.42857142857142855,,,,0.75,0.5729471180804679
data2.1,403,405,phase1,expert_4,P460,50.0,251.45,490.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,-0.180558192041312,-0.1927116455647415,0.44537815126050423,,,,0.75,0.6029826480377101
data2.1,403,405,phase1,expert_5,P239,65.0,251.45,490.0,未获奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,0.7667001704388382,0.7358081012471948,0.7521008403361344,,,,0.75,0.5853735174015268
data2.1,404,406,phase1,expert_1,P125,55.0,247.59,525.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,-0.06304013848005607,-0.13489815189531906,0.44166666666666665,,,,0.75,0.6169075828755758
data2.1,404,406,phase1,expert_2,P253,57.0,247.59,525.0,未获奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,-0.2991177437364805,-0.385423291129483,0.35,,,,0.75,0.609617008702069
data2.1,404,406,phase1,expert_3,P372,75.0,247.59,525.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.2528623918065892,-0.13489815189531904,0.475,2.0,,,0.5,0.4268156468124301
data2.1,404,406,phase1,expert_4,P280,51.0,247.59,525.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,0.24508856476975832,0.17749756828331453,0.6,,,,0.75,0.5783450224050853
data2.1,404,406,phase1,expert_5,P301,38.0,247.59,525.0,未获奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,-0.3774440327226541,-0.6744907594765952,0.30833333333333335,,,,0.75,0.5837949509996185
data2.1,405,407,phase1,expert_1,P125,57.0,246.01,542.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,0.10321956740141061,0.044966050631773016,0.5166666666666667,,,,0.75,0.6169075828755758
data2.1,405,407,phase1,expert_2,P154,46.0,246.01,542.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,-0.6948511409932414,-1.0960474841494672,0.226890756302521,,,,0.75,0.5987829094536309
data2.1,405,407,phase1,expert_3,P460,47.0,246.01,542.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,-0.415811018898058,-0.4817791139118537,0.3403361344537815,,,,0.75,0.6029826480377101
data2.1,405,407,phase1,expert_4,P253,60.0,246.01,542.0,未获奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,-0.0863067007619095,-0.09635582278237075,0.45,,,,0.75,0.609617008702069
data2.1,405,407,phase1,expert_5,P301,51.0,246.01,542.0,未获奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,0.6950745302051056,1.0791852151625523,0.875,,,,0.75,0.5837949509996185
data2.1,406,408,phase1,expert_1,P003,52.0,265.74,337.0,未获奖,119,48.865546218487395,12.871545526199066,48.0,10.3782,0.26340738050175216,0.0,80.0,0.7915103358054295,0.24351805889453282,0.385423291129483,0.6302521008403361,,,,0.75,0.5936327518540722
data2.1,406,408,phase1,expert_2,P440,52.0,265.74,337.0,未获奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,0.2335115317363301,0.22483025315886507,0.5966386554621849,,,,0.75,0.6125857045280072
data2.1,406,408,phase1,expert_3,P431,51.0,265.74,337.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,0.06538783923721662,0.0,0.43333333333333335,,,,0.75,0.606803381317141
data2.1,406,408,phase1,expert_4,P593,65.0,265.74,337.0,未获奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,0.7400701676254634,0.8431134493457441,0.7899159663865546,,,,0.75,0.5906908086439904
data2.1,406,408,phase1,expert_5,P625,80.0,265.74,337.0,未获奖,119,75.7983193277311,14.318164255933004,80.0,7.412999999999999,0.18889817588204297,25.0,96.0,0.8411149249666402,0.2934510735569932,0.0,0.47478991596638653,1.0,,,0.5,0.4205574624833201
data2.1,407,409,phase1,expert_1,P388,64.0,261.81,379.0,未获奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,0.39310130824478834,0.26979630379063807,0.6596638655462185,,,,0.75,0.6002884445857158
data2.1,407,409,phase1,expert_2,P431,52.0,261.81,379.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,0.14975924470459306,0.22483025315886507,0.5625,,,,0.75,0.606803381317141
data2.1,407,409,phase1,expert_3,P288,68.0,261.81,379.0,未获奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,0.8125035145946383,0.6744907594765952,0.8,,,,0.75,0.5894098675596317
data2.1,407,409,phase1,expert_4,P394,42.0,261.81,379.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-0.3121983679731444,-0.5058680696074465,0.3375,,,,0.75,0.5815695506563696
data2.1,407,409,phase1,expert_5,P290,72.0,261.81,379.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.0483696828343374,-0.13489815189531904,0.4,,,,0.75,0.6594580804529253
data2.1,408,410,phase1,expert_1,P530,58.0,239.32,597.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,0.4279470631036274,0.385423291129483,0.6722689075630253,,,,0.75,0.6118809136310608
data2.1,408,410,phase1,expert_2,P370,28.0,239.32,597.0,未获奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,-0.6798951069030365,-0.5395926075812761,0.25210084033613445,2.0,,,0.5,0.3562916115446457
data2.1,408,410,phase1,expert_3,P262,50.0,239.32,597.0,未获奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,-0.595926211155323,-0.7494341771962169,0.24789915966386555,,,,0.75,0.6100747223995387
data2.1,408,410,phase1,expert_4,P322,40.0,239.32,597.0,未获奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,-0.11226311474645509,-0.0843113449345744,0.453781512605042,1.0,,,0.5,0.3688047556370115
data2.1,408,410,phase1,expert_5,P326,34.0,239.32,597.0,未获奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,-0.1433239576106945,0.0,0.5126050420168067,,,,0.75,0.5732937988791127
data2.1,409,411,phase1,expert_1,P530,57.0,264.36,355.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,0.34418768726591087,0.2890674683471122,0.6386554621848739,,,,0.75,0.6118809136310608
data2.1,409,411,phase1,expert_2,P262,69.0,264.36,355.0,未获奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,0.8344232192291623,0.6744907594765952,0.8025210084033614,,,,0.75,0.6100747223995387
data2.1,409,411,phase1,expert_3,P322,36.0,264.36,355.0,未获奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,-0.38214817848035704,-0.42155672467287203,0.3403361344537815,1.0,,,0.5,0.3688047556370115
data2.1,409,411,phase1,expert_4,P326,36.0,264.36,355.0,未获奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,0.03908835207564419,0.1686226898691488,0.5756302521008403,,,,0.75,0.5732937988791127
data2.1,409,411,phase1,expert_5,P239,62.0,264.36,355.0,未获奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,0.5672016567022017,0.5518560759353961,0.6764705882352942,,,,0.75,0.5853735174015268
data2.1,410,412,phase1,expert_1,P125,40.0,166.44,840.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,-1.3099879325910562,-1.4838796708485096,0.1,,,,0.75,0.6169075828755758
data2.1,410,412,phase1,expert_2,P253,30.0,166.44,840.0,未获奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,-2.2144171305076195,-2.987030506253493,0.03333333333333333,,,,0.75,0.609617008702069
data2.1,410,412,phase1,expert_3,P260,42.0,166.44,840.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,-0.8409085938340756,-0.8874878414165726,0.2,,,,0.75,0.5945093624185355
data2.1,410,412,phase1,expert_4,P372,45.0,166.44,840.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,-2.1811071549948093,-4.181842708754891,0.07083333333333333,2.0,,,0.5,0.4268156468124301
data2.1,410,412,phase1,expert_5,P280,22.0,166.44,840.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,-1.8101119301670088,-1.881474223803134,0.058333333333333334,,,,0.75,0.5783450224050853
data2.1,411,413,phase1,expert_1,P125,42.0,168.74,837.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,-1.1437282267095896,-1.3040154683214176,0.175,,,,0.75,0.6169075828755758
data2.1,411,413,phase1,expert_2,P154,21.0,168.74,837.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,-2.469256415203451,-3.2038311075138273,0.01680672268907563,,,,0.75,0.5987829094536309
data2.1,411,413,phase1,expert_3,P493,20.0,168.74,837.0,未获奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,-1.5381094826926487,-1.433292863887765,0.0546218487394958,,,,0.75,0.5729471180804679
data2.1,411,413,phase1,expert_4,P460,36.0,168.74,837.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,-1.2784047173727933,-1.541693164517932,0.09243697478991597,,,,0.75,0.6029826480377101
data2.1,411,413,phase1,expert_5,P301,22.0,168.74,837.0,未获奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,-1.6974668794029737,-2.8328611898017,0.04583333333333333,,,,0.75,0.5837949509996185
data2.1,412,414,phase1,expert_1,P183,44.0,267.55,323.0,未获奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,0.5559988514393439,1.1241512657943253,0.7833333333333333,,,,0.75,0.6376716576176025
data2.1,412,414,phase1,expert_2,P340,60.0,267.55,323.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,-0.2824938110774176,-0.6744907594765952,0.29411764705882354,,,,0.75,0.6323703379851369
data2.1,412,414,phase1,expert_3,P260,79.0,267.55,323.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,1.7865609041415016,1.7394761691764824,0.9708333333333333,,,,0.75,0.5945093624185355
data2.1,412,414,phase1,expert_4,P372,70.0,267.55,323.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,-0.15279919932697722,-0.8093889113719143,0.2875,2.0,,,0.5,0.4268156468124301
data2.1,412,414,phase1,expert_5,P280,45.0,267.55,323.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,-0.1801253307344004,-0.24849659559664034,0.42916666666666664,,,,0.75,0.5783450224050853
data2.1,413,415,phase1,expert_1,P125,56.0,262.05,374.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,0.020089714460677265,-0.044966050631773016,0.48333333333333334,,,,0.75,0.6169075828755758
data2.1,413,415,phase1,expert_2,P253,62.0,262.05,374.0,未获奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,0.05556732788780452,0.09635582278237075,0.5666666666666667,,,,0.75,0.609617008702069
data2.1,413,415,phase1,expert_3,P260,72.0,262.05,374.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,1.2894720802001762,1.2424829779832016,0.8875,,,,0.75,0.5945093624185355
data2.1,413,415,phase1,expert_4,P372,73.0,262.05,374.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.09059775535316264,-0.40469445568595713,0.4041666666666667,2.0,,,0.5,0.4268156468124301
data2.1,413,415,phase1,expert_5,P280,44.0,262.05,374.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,-0.25099431331842686,-0.31949562290996614,0.3875,,,,0.75,0.5783450224050853
data2.1,414,416,phase1,expert_1,P530,54.0,211.07,743.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,0.09290955975276141,0.0,0.5378151260504201,,,,0.75,0.6118809136310608
data2.1,414,416,phase1,expert_2,P493,20.0,211.07,743.0,未获奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,-1.5381094826926487,-1.433292863887765,0.0546218487394958,,,,0.75,0.5729471180804679
data2.1,414,416,phase1,expert_3,P322,37.0,211.07,743.0,未获奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,-0.31467691254688157,-0.3372453797382976,0.36134453781512604,1.0,,,0.5,0.3688047556370115
data2.1,414,416,phase1,expert_4,P326,23.0,211.07,743.0,未获奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,-1.1465916608855573,-0.9274247942803184,0.15126050420168066,,,,0.75,0.5732937988791127
data2.1,414,416,phase1,expert_5,P239,38.0,211.07,743.0,未获奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,-1.0287864531908897,-0.9197601265589935,0.1722689075630252,,,,0.75,0.5853735174015268
data2.1,415,417,phase1,expert_1,P388,50.0,248.96,509.0,未获奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,-0.5699968969549429,-0.6744907594765952,0.25630252100840334,,,,0.75,0.6002884445857158
data2.1,415,417,phase1,expert_2,P431,51.0,248.96,509.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,0.06538783923721662,0.0,0.43333333333333335,,,,0.75,0.606803381317141
data2.1,415,417,phase1,expert_3,P288,63.0,248.96,509.0,未获奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,0.48288748433312184,0.2997736708784868,0.6666666666666666,,,,0.75,0.5894098675596317
data2.1,415,417,phase1,expert_4,P394,39.0,248.96,509.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-0.5365325246005537,-0.7588021044111696,0.26666666666666666,,,,0.75,0.5815695506563696
data2.1,415,417,phase1,expert_5,P290,75.0,248.96,509.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.3538624165248931,0.26979630379063807,0.6083333333333333,,,,0.75,0.6594580804529253
data2.1,416,418,phase1,expert_1,P125,31.0,154.07,861.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,-2.058156609057656,-2.2932685822204237,0.04583333333333333,,,,0.75,0.6169075828755758
data2.1,416,418,phase1,expert_2,P154,33.0,154.07,861.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,-1.6175418835825504,-2.1920949682989344,0.1092436974789916,,,,0.75,0.5987829094536309
data2.1,416,418,phase1,expert_3,P460,26.0,154.07,861.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,-2.06258080689528,-2.505251392341639,0.012605042016806723,,,,0.75,0.6029826480377101
data2.1,416,418,phase1,expert_4,P253,25.0,154.07,861.0,未获奖,120,61.21666666666667,14.097012815065582,61.0,10.3782,0.23028063406042334,22.0,96.0,0.8128226782694253,-2.5691022021319045,-3.468809620165347,0.020833333333333332,,,,0.75,0.609617008702069
